Date,NIFTY_Close,NIFTY_High,NIFTY_Low,NIFTY_Open,NIFTY_Volume,VIX_Close,VIX_High,VIX_Low,VIX_Open,SP500_Close,SP500_High,SP500_Low,SP500_Open,SP500_Volume,NASDAQ_Close,NASDAQ_High,NASDAQ_Low,NASDAQ_Open,NASDAQ_Volume,DOW_Close,DOW_High,DOW_Low,DOW_Open,DOW_Volume,USDINR_Close,USDINR_High,USDINR_Low,USDINR_Open,CRUDE_Close,CRUDE_High,CRUDE_Low,CRUDE_Open,CRUDE_Volume,NIFTY_Return,SP500_Return,NASDAQ_Return,DOW_Return,USDINR_Return,CRUDE_Return,VIX_Return,Target
2008-03-19,4573.9501953125,4718.39990234375,4533.89990234375,4534.75,0,35.4900016784668,41.84000015258789,30.040000915527344,37.84000015258789,1298.4200439453125,1341.510009765625,1298.4200439453125,1330.969970703125,5358550000,2209.9599609375,2280.89990234375,2209.9599609375,2272.1201171875,2265420000,12099.66015625,12461.5302734375,12095.099609375,12391.51953125,328460000,40.132999420166016,40.5099983215332,40.1150016784668,40.1349983215332,104.4800033569336,108.9800033569336,102.94999694824219,108.80000305175781,386956,0.00903379556860795,-0.02428719849575589,-0.025702542291061725,-0.02364302710683397,-0.0005229842306716526,-0.045147092804592504,-0.06210355350541341,1
2008-03-24,4609.85009765625,4649.4501953125,4539.7998046875,4576.7998046875,0,35.209999084472656,39.040000915527344,29.6299991607666,35.4900016784668,1349.8800048828125,1359.6800537109375,1330.2900390625,1330.2900390625,4499000000,2326.75,2336.699951171875,2268.199951171875,2268.199951171875,2312600000,12548.6396484375,12622.0703125,12361.9697265625,12361.9697265625,264320000,40.185001373291016,40.404998779296875,40.185001373291016,40.369998931884766,100.86000061035156,102.41999816894531,99.94999694824219,101.69999694824219,190177,0.00784877421283281,0.039632753035093726,0.05284712896470567,0.03710678534682499,0.0012957405097131502,-0.034647804654208025,-0.007889619068799036,1
2008-03-25,4877.5,4896.7998046875,4616.7998046875,4616.7998046875,0,33.29999923706055,36.02000045776367,30.459999084472656,35.209999084472656,1352.989990234375,1357.469970703125,1341.2099609375,1349.0699462890625,4145120000,2341.050048828125,2346.780029296875,2312.06005859375,2329.159912109375,2099060000,12532.599609375,12571.83984375,12449.080078125,12547.33984375,237650000,40.051998138427734,40.18000030517578,39.8650016784668,40.18000030517578,101.22000122070312,101.86000061035156,99.12999725341797,100.43000030517578,303743,0.05806043508439229,0.0023038976355771457,0.0061459326649295765,-0.001278229315039514,-0.0033097730575587514,0.0035693100155962387,-0.05424594993114906,0
2008-03-26,4828.85009765625,4912.2998046875,4808.64990234375,4878.7001953125,0,37.18000030517578,45.810001373291016,28.079999923706055,33.29999923706055,1341.1300048828125,1352.449951171875,1336.4100341796875,1352.449951171875,4055670000,2324.360107421875,2331.179931640625,2306.489990234375,2328.6201171875,1915210000,12422.8603515625,12531.9501953125,12376.7001953125,12531.7900390625,235020000,40.05699920654297,40.15999984741211,39.8650016784668,39.8650016784668,105.9000015258789,106.36000061035156,101.43000030517578,101.55000305175781,330867,-0.009974352095079464,-0.008765759863092581,-0.007129254419231512,-0.008756304456611685,0.00012486438499137442,0.046235924211968316,0.1165165512615709,1
2008-03-27,4830.25,4863.75,4769.60009765625,4828.7998046875,0,37.279998779296875,39.40999984741211,27.399999618530273,37.18000030517578,1325.760009765625,1345.6199951171875,1325.6600341796875,1340.3399658203125,4037930000,2280.830078125,2315.909912109375,2280.469970703125,2315.0400390625,2038770000,12302.4599609375,12476.759765625,12293.33984375,12421.8798828125,235390000,39.94499969482422,40.16999816894531,39.82099914550781,40.05500030517578,107.58000183105469,108.22000122070312,105.02999877929688,106.0,311980,0.00028990387264848927,-0.011460481132498757,-0.018727747545606244,-0.009691841268251622,-0.002796003543382164,0.01586402531604536,0.00268957701184247,1
2008-03-28,4942.0,4970.7998046875,4796.35009765625,4830.0,0,33.06999969482422,46.150001525878906,28.43000030517578,46.150001525878906,1315.219970703125,1334.8699951171875,1312.949951171875,1327.02001953125,3686980000,2261.179931640625,2304.7099609375,2256.8701171875,2291.320068359375,1785770000,12216.400390625,12382.16015625,12196.8701171875,12303.919921875,209000000,39.6150016784668,40.119998931884766,39.6150016784668,39.98500061035156,105.62000274658203,107.62999725341797,104.70999908447266,107.19000244140625,261687,0.023135448475751774,-0.00795018629681199,-0.008615348715731108,-0.006995313992953833,-0.00826130977290207,-0.01821899099379709,-0.11292916368899242,0
2008-03-31,4734.5,4947.0,4703.85009765625,4942.14990234375,0,35.13999938964844,37.91999816894531,28.56999969482422,33.06999969482422,1322.699951171875,1328.52001953125,1312.81005859375,1315.9200439453125,4188990000,2279.10009765625,2289.699951171875,2260.590087890625,2265.14990234375,1788360000,12262.8896484375,12326.4697265625,12176.1103515625,12215.919921875,273610000,39.888999938964844,40.06999969482422,39.79999923706055,39.834999084472656,101.58000183105469,106.77999877929688,100.25,105.12000274658203,332269,-0.04198704977741807,0.0056872467232620405,0.007925139333172293,0.003805479218590202,0.00691652780231955,-0.038250339050081905,0.06259448787198485,1
2008-04-02,4754.2001953125,4916.75,4741.39990234375,4741.39990234375,0,33.619998931884766,38.40999984741211,27.6299991607666,35.099998474121094,1367.530029296875,1377.949951171875,1361.550048828125,1369.9599609375,4320440000,2361.39990234375,2381.2099609375,2347.780029296875,2363.419921875,1996680000,12608.919921875,12696.2900390625,12555.169921875,12651.669921875,232760000,39.91999816894531,40.01499938964844,39.814998626708984,39.81999969482422,104.83000183105469,105.0999984741211,99.83999633789062,100.83000183105469,295756,0.00416098749867988,0.033892855356410845,0.03611065822520665,0.028217678162144377,0.0007771122371555972,0.03199448652703629,-0.04325556300981137,1
2008-04-03,4771.60009765625,4833.25,4738.2001953125,4753.89990234375,0,36.68000030517578,37.22999954223633,30.280000686645508,33.619998931884766,1369.31005859375,1375.6600341796875,1358.6800537109375,1365.68994140625,3920100000,2363.300048828125,2373.989990234375,2339.3798828125,2347.909912109375,1993480000,12626.0302734375,12675.1201171875,12527.75,12605.830078125,183870000,39.88399887084961,40.00749969482422,39.814998626708984,39.814998626708984,103.83000183105469,106.44000244140625,103.20999908447266,104.52999877929688,322592,0.003659901061992654,0.001301638178863307,0.0008046695023951056,0.0013570037456431816,-0.0009017860658047105,-0.009539253863713681,0.09101729537501413,0
2008-04-04,4647.0,4791.7001953125,4632.7001953125,4766.7001953125,0,36.93000030517578,37.22999954223633,30.329999923706055,36.68000030517578,1370.4000244140625,1380.9100341796875,1362.8299560546875,1369.8499755859375,3703100000,2370.97998046875,2391.929931640625,2351.760009765625,2366.909912109375,1977560000,12609.419921875,12688.48046875,12528.16015625,12626.0302734375,181260000,39.80500030517578,40.029998779296875,39.76100158691406,39.875,106.2300033569336,106.37999725341797,104.02999877929688,104.26000213623047,231012,-0.02611285420114151,0.0007959963585104646,0.0032496642330428482,-0.0013155640532119817,-0.001980708251688501,0.02311472102046208,0.006815703323882483,1
2008-04-07,4761.2001953125,4798.5498046875,4628.7998046875,4631.35009765625,0,30.989999771118164,36.93000030517578,22.489999771118164,36.93000030517578,1372.5400390625,1386.739990234375,1369.02001953125,1373.68994140625,3747780000,2364.830078125,2390.0400390625,2359.5400390625,2386.6201171875,1730020000,12612.4296875,12733.66015625,12583.2802734375,12612.58984375,198070000,39.87300109863281,39.970001220703125,39.840999603271484,39.915000915527344,109.08999633789062,109.4800033569336,105.86000061035156,106.12000274658203,278967,0.02457503664998928,0.0015615985189088022,-0.002593822973795956,0.0002386918386132475,0.0017083480199895362,0.026922647939183753,-0.16084485472438836,0
2008-04-08,4709.64990234375,4769.5498046875,4677.7998046875,4760.64990234375,0,31.399999618530273,33.709999084472656,26.770000457763672,30.989999771118164,1365.5400390625,1370.1600341796875,1360.6199951171875,1370.1600341796875,3602500000,2348.760009765625,2359.39990234375,2337.840087890625,2353.580078125,1635290000,12576.4404296875,12607.2998046875,12525.7998046875,12602.66015625,197200000,39.82899856567383,40.02750015258789,39.82400131225586,39.89500045776367,108.5,109.63999938964844,107.63999938964844,108.87999725341797,307800,-0.010827163499552594,-0.005100033369358936,-0.006795443151719538,-0.0028534753972241367,-0.0011035671192679564,-0.005408345015093685,0.013230069391424015,1
2008-04-09,4747.0498046875,4758.25,4667.5,4707.0498046875,0,38.2400016784668,39.36000061035156,28.3700008392334,31.399999618530273,1354.489990234375,1368.3900146484375,1349.969970703125,1365.5,3556670000,2322.1201171875,2353.5400390625,2311.449951171875,2351.93994140625,1922050000,12527.259765625,12621.5498046875,12468.9697265625,12574.650390625,194950000,39.81700134277344,40.037498474121094,39.80400085449219,39.834999084472656,110.87000274658203,112.20999908447266,107.94999694824219,108.75,326218,0.007941121552397679,-0.008092072375784243,-0.01134210922672485,-0.003910539260887025,-0.00030121829150708823,0.021843343286470418,0.21783446315394195,0
2008-04-10,4733.0,4799.5,4720.89990234375,4747.5498046875,0,30.520000457763672,38.2400016784668,28.450000762939453,38.2400016784668,1360.550048828125,1367.239990234375,1350.1099853515625,1355.3699951171875,3686150000,2351.699951171875,2363.909912109375,2324.389892578125,2326.780029296875,2159000000,12581.98046875,12649.3095703125,12497.2197265625,12526.7802734375,227330000,39.88999938964844,39.970001220703125,39.78499984741211,39.849998474121094,110.11000061035156,112.19999694824219,108.75,110.69999694824219,312662,-0.002959691864540037,0.004474051958627934,0.012738287638712542,0.004368130313315177,0.0018333386345843472,-0.006854894176990478,-0.20188286824920065,1
2008-04-11,4777.7998046875,4817.39990234375,4727.25,4734.35009765625,0,33.83000183105469,34.7599983215332,21.34000015258789,30.520000457763672,1332.8299560546875,1357.97998046875,1331.2099609375,1357.97998046875,3723790000,2290.239990234375,2328.449951171875,2286.18994140625,2327.699951171875,1902540000,12325.419921875,12580.26953125,12302.0595703125,12579.7802734375,286850000,39.775001525878906,39.95000076293945,39.775001525878906,39.82500076293945,110.13999938964844,110.81999969482422,108.91999816894531,110.05999755859375,240810,0.009465414047644227,-0.020374180867005598,-0.02613426976807731,-0.02039110992996862,-0.0028828745432213365,0.000272443730184202,0.10845351650212764,1
2008-04-15,4879.64990234375,4917.10009765625,4708.2998046875,4779.9501953125,0,30.229999542236328,42.41999816894531,23.969999313354492,23.969999313354492,1334.4300537109375,1337.719970703125,1324.3499755859375,1331.719970703125,3581230000,2286.0400390625,2291.1201171875,2266.2900390625,2287.429931640625,1884750000,12362.4697265625,12387.7900390625,12269.8095703125,12302.0595703125,208950000,39.86399841308594,39.97999954223633,39.775001525878906,39.79499816894531,113.79000091552734,114.08000183105469,111.80000305175781,111.80000305175781,222349,0.02131736402105533,0.001200526480501951,-0.001833847627228491,0.0030059669303228453,0.0022375080777590206,0.033139654495240034,-0.1064144869632756,1
2008-04-16,4887.2998046875,4951.39990234375,4874.0498046875,4881.64990234375,0,27.940000534057617,31.8700008392334,24.010000228881836,30.229999542236328,1364.7099609375,1365.489990234375,1337.02001953125,1337.02001953125,4260370000,2350.110107421875,2352.2099609375,2313.419921875,2313.419921875,2128770000,12619.26953125,12625.7802734375,12371.509765625,12371.509765625,269490000,39.82899856567383,39.97249984741211,39.76499938964844,39.775001525878906,114.93000030517578,115.13999938964844,112.19000244140625,113.8499984741211,297359,0.001567715409270587,0.022691265939609684,0.02802666062911574,0.020772532541432964,-0.0008779813567476591,0.010018449604326074,-0.07575253201638998,1
2008-04-17,4958.39990234375,4984.9501953125,4889.64990234375,4890.60009765625,0,27.100000381469727,27.100000381469727,27.100000381469727,27.100000381469727,1365.56005859375,1368.5999755859375,1357.25,1363.3699951171875,3713880000,2341.830078125,2348.31005859375,2327.659912109375,2347.320068359375,1779300000,12620.490234375,12656.5595703125,12563.25,12617.400390625,217000000,39.87200164794922,39.939998626708984,39.720001220703125,39.82500076293945,114.86000061035156,115.54000091552734,114.13999938964844,115.0,227415,0.014547930451914715,0.0006229145243916712,-0.003523251642859604,9.673326352022116e-05,0.0010796927822447344,-0.0006090637313003189,-0.030064428651816466,1
2008-04-21,5037.0,5053.39990234375,4955.89990234375,4955.89990234375,0,27.100000381469727,27.100000381469727,27.100000381469727,27.100000381469727,1388.1700439453125,1390.22998046875,1379.25,1387.719970703125,3420570000,2408.0400390625,2410.969970703125,2389.820068359375,2393.070068359375,1601280000,12825.01953125,12850.91015625,12751.169921875,12850.91015625,192400000,39.81700134277344,39.90800094604492,39.73500061035156,39.86000061035156,117.4800033569336,117.83000183105469,115.68000030517578,116.93000030517578,134017,0.01585190771302991,0.01655729838411224,0.028272743422320223,0.016206129324351837,-0.0013794217220747251,0.022810401642518352,0.0,1
2008-04-22,5049.2998046875,5074.25,4994.0498046875,5037.0498046875,0,39.619998931884766,39.619998931884766,39.619998931884766,39.619998931884766,1375.93994140625,1386.4300537109375,1369.8399658203125,1386.4300537109375,3821900000,2376.93994140625,2397.169921875,2361.669921875,2397.1201171875,1941680000,12720.23046875,12825.259765625,12656.5595703125,12825.01953125,214950000,39.827999114990234,39.95500183105469,39.805999755859375,39.869998931884766,119.37000274658203,119.9000015258789,117.3499984741211,117.5,281258,0.0024418909445105275,-0.008810233726340488,-0.01291510820075814,-0.008170674691345803,0.0002762079475076007,0.01608783908446232,0.4619925599327994,0
2008-04-23,5022.7998046875,5083.5,5003.5498046875,5044.35009765625,0,32.369998931884766,32.369998931884766,32.369998931884766,32.369998931884766,1379.9300537109375,1387.8699951171875,1372.239990234375,1378.4000244140625,4103610000,2405.2099609375,2412.530029296875,2382.77001953125,2391.639892578125,2181580000,12763.2197265625,12837.3896484375,12703.0498046875,12721.4501953125,244120000,39.86000061035156,40.01499938964844,39.834999084472656,39.875,118.30000305175781,118.55999755859375,116.44999694824219,118.33000183105469,243832,-0.00524825243599103,0.0028999174924810855,0.011893451340013517,0.003379597399442824,0.000803492419213292,-0.00896372346657126,-0.1829883946353531,0
2008-04-24,4999.85009765625,5072.7001953125,4991.35009765625,5022.89990234375,0,28.729999542236328,28.729999542236328,28.729999542236328,28.729999542236328,1388.8199462890625,1397.719970703125,1371.0899658203125,1380.52001953125,4461660000,2428.919921875,2447.280029296875,2383.760009765625,2408.25,2337160000,12848.9501953125,12942.259765625,12706.6298828125,12764.6796875,249920000,40.03499984741211,40.165000915527344,39.8849983215332,39.8849983215332,116.05999755859375,118.30000305175781,114.25,117.93000030517578,319982,-0.00456910645927644,0.006442277675030139,0.009857751016571603,0.00671699387667668,0.004390347074282319,-0.018934957188327606,-0.11244978405183081,1
2008-04-25,5111.7001953125,5117.7001953125,4999.14990234375,4999.14990234375,0,27.399999618530273,27.399999618530273,27.399999618530273,27.399999618530273,1397.8399658203125,1399.1099853515625,1379.97998046875,1387.8800048828125,3891150000,2422.929931640625,2427.090087890625,2391.14990234375,2424.679931640625,1956260000,12891.8603515625,12909.2001953125,12742.7802734375,12848.3798828125,240760000,40.064998626708984,40.2400016784668,39.97999954223633,40.08000183105469,118.5199966430664,119.55000305175781,114.51000213623047,115.94999694824219,288727,0.02237069021502891,0.006494736452591576,-0.0024661126867250305,0.0033395846040134014,0.0007493138356740037,0.021195925695506768,-0.04629307152444628,0
2008-04-28,5089.64990234375,5147.4501953125,5079.14990234375,5112.5,0,27.6200008392334,27.6200008392334,27.6200008392334,27.6200008392334,1396.3699951171875,1402.9000244140625,1394.4000244140625,1397.9599609375,3607000000,2424.39990234375,2437.0,2416.89990234375,2422.6298828125,1724680000,12871.75,12938.759765625,12857.5,12890.759765625,222300000,40.03099822998047,40.189998626708984,40.0,40.1349983215332,118.75,119.93000030517578,118.16000366210938,118.94999694824219,201651,-0.004313690577739782,-0.0010516015703287973,0.0006066913796922702,-0.0015599262646420753,-0.0008486309220998578,0.001940629121229831,0.00802924174328612,1
2008-04-29,5195.5,5210.89990234375,5082.14990234375,5092.39990234375,0,26.15999984741211,27.6200008392334,25.56999969482422,27.6200008392334,1390.93994140625,1397.0,1386.699951171875,1395.6099853515625,3815320000,2426.10009765625,2435.3798828125,2412.10009765625,2420.0,1769030000,12831.9404296875,12889.830078125,12804.66015625,12870.3701171875,218020000,40.29999923706055,40.44499969482422,40.0,40.0,115.62999725341797,118.83999633789062,114.97000122070312,118.83999633789062,303543,0.020797127442401697,-0.003888692631555557,0.0007012850111305369,-0.0030927861644687304,0.006719817615705059,-0.026273707339638186,-0.05286028050178049,0
2008-04-30,5165.89990234375,5230.75,5155.85009765625,5198.35009765625,0,26.15999984741211,26.15999984741211,22.489999771118164,26.15999984741211,1385.5899658203125,1404.5699462890625,1384.25,1391.219970703125,4508890000,2412.800048828125,2451.18994140625,2406.3701171875,2434.199951171875,2127390000,12820.1298828125,13010.0,12808.98046875,12831.4501953125,255070000,40.38600158691406,40.564998626708984,40.310001373291016,40.310001373291016,113.45999908447266,116.69999694824219,113.30000305175781,115.36000061035156,313044,-0.005697256790732408,-0.0038463023648085404,-0.005482069285176472,-0.000920402252466479,0.0021340533866418543,-0.01876674064247774,0.0,1
2008-05-02,5228.2001953125,5298.85009765625,5197.60009765625,5265.2998046875,0,24.209999084472656,26.020000457763672,22.43000030517578,25.15999984741211,1413.9000244140625,1422.719970703125,1406.25,1409.1600341796875,3953030000,2476.989990234375,2499.139892578125,2461.4599609375,2499.139892578125,2279510000,13058.2001953125,13132.4599609375,12981.830078125,13012.5302734375,205410000,40.48500061035156,40.71500015258789,40.48500061035156,40.5099983215332,116.31999969482422,116.80000305175781,111.77999877929688,112.25,287460,0.01205991098288317,0.020431772235727452,0.02660392080041052,0.018570039046107656,0.002451320248290534,0.02520712703533734,-0.07454131400281172,0
2008-05-05,5192.25,5254.5,5182.60009765625,5227.25,0,25.06999969482422,26.90999984741211,19.950000762939453,24.209999084472656,1407.489990234375,1415.3399658203125,1404.3699951171875,1415.3399658203125,3410090000,2464.1201171875,2486.050048828125,2458.1201171875,2475.31005859375,2085110000,12969.5400390625,13058.4501953125,12939.740234375,13056.5703125,197810000,40.52000045776367,40.64500045776367,40.435001373291016,40.630001068115234,119.97000122070312,120.36000061035156,116.05000305175781,116.5,265273,-0.006876208631936498,-0.0045335837534509205,-0.005195771116401349,-0.006789615331661558,0.0008645139405818458,0.03137896780824456,0.035522537912987096,0
2008-05-06,5144.64990234375,5206.5,5110.89990234375,5192.35009765625,0,24.90999984741211,28.5,23.059999465942383,25.06999969482422,1418.260009765625,1421.5699462890625,1397.0999755859375,1405.5999755859375,3924100000,2483.31005859375,2488.830078125,2445.3701171875,2455.110107421875,2097260000,13020.830078125,13046.150390625,12863.2001953125,12968.8896484375,199370000,40.67300033569336,40.939998626708984,40.52000045776367,40.52000045776367,121.83999633789062,122.7300033569336,119.33000183105469,119.9000015258789,331913,-0.009167528076700848,0.007651933303949532,0.007787745926993717,0.003954653666053076,0.0037759100740675233,0.015587189281988545,-0.0063821240271152435,0
2008-05-07,5135.5,5159.0498046875,5101.25,5156.7001953125,0,25.059999465942383,30.18000030517578,22.200000762939453,24.90999984741211,1392.5699462890625,1419.5400390625,1391.1600341796875,1417.489990234375,4075860000,2438.489990234375,2496.64990234375,2435.760009765625,2483.030029296875,2238810000,12814.349609375,13036.7099609375,12796.1904296875,13010.8203125,235000000,41.316001892089844,41.36000061035156,41.040000915527344,41.040000915527344,123.52999877929688,123.93000030517578,120.54000091552734,121.76000213623047,366207,-0.0017785276972066555,-0.018113789643415146,-0.01804851883246339,-0.015857703964425984,0.01580905148598566,0.013870670487542425,0.006021662763914248,0
2008-05-08,5081.7001953125,5143.0498046875,5062.4501953125,5135.7998046875,0,25.940000534057617,27.25,23.639999389648438,25.059999465942383,1397.6800537109375,1402.3499755859375,1389.3900146484375,1394.2900390625,3827550000,2451.239990234375,2462.510009765625,2436.610107421875,2450.010009765625,2031770000,12866.7802734375,12909.8603515625,12794.8095703125,12814.349609375,195570000,41.70000076293945,41.7400016784668,41.2400016784668,41.2400016784668,123.69000244140625,124.61000061035156,121.58000183105469,123.80999755859375,387993,-0.01047605971911203,0.0036695517058173976,0.00522864561718972,0.004091558733823053,0.009294192401591683,0.0012952615857726446,0.03511576563723362,0
2008-05-09,4982.60009765625,5087.64990234375,4969.39990234375,5070.85009765625,0,27.530000686645508,30.809999465942383,23.3799991607666,25.940000534057617,1388.280029296875,1394.9000244140625,1384.1099853515625,1394.9000244140625,3518620000,2445.52001953125,2455.330078125,2429.030029296875,2432.550048828125,1711510000,12745.8798828125,12861.41015625,12715.01953125,12860.6796875,180240000,41.4119987487793,41.689998626708984,41.263999938964844,41.60499954223633,125.95999908447266,126.2699966430664,124.08000183105469,125.30999755859375,338771,-0.019501366441818546,-0.0067254479228667785,-0.0023335008917581,-0.009396320451246831,-0.006906522994985509,0.018352304941878783,0.061295301459239226,1
